var_id_hex,var_id_dec,name,kind,domain,confidence,description
0x1085E,67678,VAR_惊涛破_1085E,Value,ABILITY_STATE,low,[sync] 无漾/惊涛破 @ 技能 3 per_ability
0x10870,67696,VAR_养神泉_10870,Value,ABILITY_STATE,low,[sync] 无漾/养神泉 @ 辅助攻击模式 per_ability
0x10876,67702,VAR_火箭弹幕_10876,Value,ABILITY_STATE,low,[sync] 法老之鹰/火箭弹幕 @ 技能 3 per_ability
0x10877,67703,VAR_烈焰打击_FLAG_10877,Status,ABILITY_STATE,low,[sync_flag] 莱因哈特/烈焰打击 @ 技能 2 per_ability|status_flag
0x108AB,67755,VAR_疾冲_108AB,Value,ABILITY_STATE,low,[sync] 弗蕾娅/疾冲 @ 技能 1 per_ability
0x108AC,67756,VAR_弗蕾娅_SHARED_108AC,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x108B5,67765,VAR_切歌_108B5,Value,ABILITY_STATE,low,[sync] 卢西奥/切歌 @ 技能 1 per_ability
0x108B8,67768,VAR_ENGINE_108B8,Value,UNCLASSIFIED,low,"[sync] 7 heroes, 0 loadouts engine_global"
0x108B9,67769,VAR_锯齿利刃（格雷西）_108B9,Value,ABILITY_STATE,low,[sync] 渣客女王/锯齿利刃（格雷西） @ 辅助攻击模式 per_ability
0x108BA,67770,VAR_冰墙_108BA,Value,ABILITY_STATE,low,[sync] 美/冰墙 @ 技能 2 per_ability
0x108BE,67774,VAR_谐_108BE,Value,ABILITY_STATE,low,[sync] 禅雅塔/谐 @ 技能 1 per_ability
0x108BF,67775,VAR_禅雅塔_SHARED_108BF,Unknown,UNCLASSIFIED,low,[sync] 禅雅塔:  multi_hero_shared
0x108C1,67777,VAR_禅雅塔_SHARED_108C1,Unknown,UNCLASSIFIED,low,[sync] 禅雅塔:  multi_hero_shared
0x108C8,67784,VAR_翻江浪_108C8,Value,ABILITY_STATE,low,[sync] 无漾/翻江浪 @ 技能 2 per_ability
0x108CA,67786,VAR_屏障力场_108CA,Value,ABILITY_STATE,low,[sync] 莱因哈特/屏障力场 @ 辅助攻击模式 per_ability
0x108D0,67792,VAR_呼吸器_108D0,Value,ABILITY_STATE,low,[sync] 路霸/呼吸器 @ 技能 2 per_ability
0x108D1,67793,VAR_惊涛破_108D1,Value,ABILITY_STATE,low,[sync] 无漾/惊涛破 @ 技能 3 per_ability
0x108DC,67804,VAR_西格玛_SHARED_108DC,Unknown,UNCLASSIFIED,low,[sync] 西格玛:  multi_hero_shared
0x108DF,67807,VAR_美_SHARED_108DF,Unknown,UNCLASSIFIED,low,[sync] 美:  multi_hero_shared
0x108E7,67815,VAR_弗蕾娅_SHARED_108E7,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x108E8,67816,VAR_弗蕾娅_SHARED_108E8,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x108E9,67817,VAR_弗蕾娅_SHARED_108E9,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x108EA,67818,VAR_弗蕾娅_SHARED_108EA,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x108FC,67836,VAR_弗蕾娅_SHARED_108FC,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x108FE,67838,VAR_流星索_108FE,Value,ABILITY_STATE,low,[sync] 弗蕾娅/流星索 @ 技能 3 per_ability
0x108FF,67839,VAR_弗蕾娅_SHARED_108FF,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x10900,67840,VAR_弗蕾娅_SHARED_10900,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x10901,67841,VAR_弗蕾娅_SHARED_10901,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x10902,67842,VAR_弗蕾娅_SHARED_10902,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x1090C,67852,VAR_朱魂返_1090C,Value,ABILITY_STATE,low,[sync] 安燃/朱魂返 @ 技能 3 per_ability
0x1091C,67868,VAR_弗蕾娅_SHARED_1091C,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x1091D,67869,VAR_弗蕾娅_SHARED_1091D,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x1092B,67883,VAR_朱魂返_1092B,Value,ABILITY_STATE,low,[sync] 安燃/朱魂返 @ 技能 3 per_ability
0x1092C,67884,VAR_朱魂返_1092C,Value,ABILITY_STATE,low,[sync] 安燃/朱魂返 @ 技能 3 per_ability
0x10930,67888,VAR_上升气流_10930,Value,ABILITY_STATE,low,[sync] 弗蕾娅/上升气流 @ 技能 2 per_ability
0x10931,67889,VAR_弗蕾娅_SHARED_10931,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x10932,67890,VAR_上升气流_10932,Value,ABILITY_STATE,low,[sync] 弗蕾娅/上升气流 @ 技能 2 per_ability
0x10933,67891,VAR_疾冲_10933,Value,ABILITY_STATE,low,[sync] 弗蕾娅/疾冲 @ 技能 1 per_ability
0x10934,67892,VAR_疾冲_10934,Value,ABILITY_STATE,low,[sync] 弗蕾娅/疾冲 @ 技能 1 per_ability
0x10935,67893,VAR_弗蕾娅_SHARED_10935,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x10936,67894,VAR_弗蕾娅_SHARED_10936,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x10937,67895,VAR_弗蕾娅_SHARED_10937,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x10938,67896,VAR_弗蕾娅_SHARED_10938,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x10939,67897,VAR_上升气流_10939,Value,ABILITY_STATE,low,[sync] 弗蕾娅/上升气流 @ 技能 2 per_ability
0x1093A,67898,VAR_弗蕾娅_SHARED_1093A,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x1093B,67899,VAR_弗蕾娅_SHARED_1093B,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x1093C,67900,VAR_弗蕾娅_SHARED_1093C,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x1093D,67901,VAR_弗蕾娅_SHARED_1093D,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x1093E,67902,VAR_弗蕾娅_SHARED_1093E,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x10949,67913,VAR_西格玛_SHARED_10949,Unknown,UNCLASSIFIED,low,[sync] 西格玛:  multi_hero_shared
0x1094B,67915,VAR_西格玛_SHARED_1094B,Unknown,UNCLASSIFIED,low,[sync] 西格玛:  multi_hero_shared
0x1094C,67916,VAR_西格玛_SHARED_1094C,Unknown,UNCLASSIFIED,low,[sync] 西格玛:  multi_hero_shared
0x10951,67921,VAR_朱魂返_10951,Value,ABILITY_STATE,low,[sync] 安燃/朱魂返 @ 技能 3 per_ability
0x10953,67923,VAR_西格玛_SHARED_10953,Unknown,UNCLASSIFIED,low,[sync] 西格玛:  multi_hero_shared
0x1095A,67930,VAR_弗蕾娅_SHARED_1095A,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x1095B,67931,VAR_弗蕾娅_SHARED_1095B,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x1095C,67932,VAR_弗蕾娅_SHARED_1095C,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x10992,67986,VAR_烈焰打击_10992,Value,ABILITY_STATE,low,[sync] 莱因哈特/烈焰打击 @ 技能 2 per_ability
0x10995,67989,VAR_黑影_SHARED_10995,Unknown,UNCLASSIFIED,low,[sync] 黑影:  multi_hero_shared
0x109C0,68032,VAR_引力乱流_109C0,Value,ABILITY_STATE,low,[sync] 西格玛/引力乱流 @ 技能 3 per_ability
0x109C3,68035,VAR_引力乱流_109C3,Value,ABILITY_STATE,low,[sync] 西格玛/引力乱流 @ 技能 3 per_ability
0x109C5,68037,VAR_引力乱流_109C5,Value,ABILITY_STATE,low,[sync] 西格玛/引力乱流 @ 技能 3 per_ability
0x109C6,68038,VAR_西格玛_SHARED_109C6,Unknown,UNCLASSIFIED,low,[sync] 西格玛:  multi_hero_shared
0x109D7,68055,VAR_法老之鹰_SHARED_109D7,Unknown,UNCLASSIFIED,low,[sync] 法老之鹰:  multi_hero_shared
0x10A05,68101,VAR_西格玛_SHARED_10A05,Unknown,UNCLASSIFIED,low,[sync] 西格玛:  multi_hero_shared
0x10A3C,68156,VAR_捕兽夹_10A3C,Value,ABILITY_STATE,low,[sync] 狂鼠/捕兽夹 @ 技能 2 per_ability
0x10A3D,68157,VAR_捕兽夹_10A3D,Value,ABILITY_STATE,low,[sync] 狂鼠/捕兽夹 @ 技能 2 per_ability
0x10A46,68166,VAR_狂鼠_SHARED_10A46,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x10A47,68167,VAR_狂鼠_SHARED_10A47,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x10A48,68168,VAR_狂鼠_SHARED_10A48,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x10A49,68169,VAR_狂鼠_SHARED_10A49,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x10A4A,68170,VAR_狂鼠_SHARED_10A4A,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x10A4B,68171,VAR_临别礼物_10A4B,Value,ABILITY_STATE,low,[sync] 狂鼠/临别礼物 per_ability
0x10A4C,68172,VAR_狂鼠_SHARED_10A4C,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x10A6B,68203,VAR_捕兽夹_10A6B,Value,ABILITY_STATE,low,[sync] 狂鼠/捕兽夹 @ 技能 2 per_ability
0x10A6E,68206,VAR_狂鼠_SHARED_10A6E,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x10A72,68210,VAR_无漾_SHARED_10A72,Unknown,UNCLASSIFIED,low,[sync] 无漾:  multi_hero_shared
0x10A74,68212,VAR_无漾_SHARED_10A74,Unknown,UNCLASSIFIED,low,[sync] 无漾:  multi_hero_shared
0x10A75,68213,VAR_无漾_SHARED_10A75,Unknown,UNCLASSIFIED,low,[sync] 无漾:  multi_hero_shared
0x10A78,68216,VAR_无漾_SHARED_10A78,Unknown,UNCLASSIFIED,low,[sync] 无漾:  multi_hero_shared
0x10A79,68217,VAR_无漾_SHARED_10A79,Unknown,UNCLASSIFIED,low,[sync] 无漾:  multi_hero_shared
0x10A7A,68218,VAR_无漾_SHARED_10A7A,Unknown,UNCLASSIFIED,low,[sync] 无漾:  multi_hero_shared
0x10A7B,68219,VAR_无漾_SHARED_10A7B,Unknown,UNCLASSIFIED,low,[sync] 无漾:  multi_hero_shared
0x10A7C,68220,VAR_无漾_SHARED_10A7C,Unknown,UNCLASSIFIED,low,[sync] 无漾:  multi_hero_shared
0x10A7D,68221,VAR_无漾_SHARED_10A7D,Unknown,UNCLASSIFIED,low,[sync] 无漾:  multi_hero_shared
0x10A7E,68222,VAR_无漾_SHARED_10A7E,Unknown,UNCLASSIFIED,low,[sync] 无漾:  multi_hero_shared
0x10A7F,68223,VAR_无漾_SHARED_10A7F,Unknown,UNCLASSIFIED,low,[sync] 无漾:  multi_hero_shared
0x10A80,68224,VAR_无漾_SHARED_10A80,Unknown,UNCLASSIFIED,low,[sync] 无漾:  multi_hero_shared
0x10A81,68225,VAR_无漾_SHARED_10A81,Unknown,UNCLASSIFIED,low,[sync] 无漾:  multi_hero_shared
0x10A82,68226,VAR_无漾_SHARED_10A82,Unknown,UNCLASSIFIED,low,[sync] 无漾:  multi_hero_shared
0x10A83,68227,VAR_无漾_SHARED_10A83,Unknown,UNCLASSIFIED,low,[sync] 无漾:  multi_hero_shared
0x10A84,68228,VAR_无漾_SHARED_10A84,Unknown,UNCLASSIFIED,low,[sync] 无漾:  multi_hero_shared
0x10A85,68229,VAR_无漾_SHARED_10A85,Unknown,UNCLASSIFIED,low,[sync] 无漾:  multi_hero_shared
0x10A86,68230,VAR_无漾_SHARED_10A86,Unknown,UNCLASSIFIED,low,[sync] 无漾:  multi_hero_shared
0x10A8B,68235,VAR_飞流步_10A8B,Value,ABILITY_STATE,low,[sync] 无漾/飞流步 @ 技能 1 per_ability
0x10A8D,68237,VAR_飞流步_10A8D,Value,ABILITY_STATE,low,[sync] 无漾/飞流步 @ 技能 1 per_ability
0x10A92,68242,VAR_养神泉_10A92,Value,ABILITY_STATE,low,[sync] 无漾/养神泉 @ 辅助攻击模式 per_ability
0x10A93,68243,VAR_养神泉_10A93,Value,ABILITY_STATE,low,[sync] 无漾/养神泉 @ 辅助攻击模式 per_ability
0x10A94,68244,VAR_养神泉_10A94,Value,ABILITY_STATE,low,[sync] 无漾/养神泉 @ 辅助攻击模式 per_ability
0x10A96,68246,VAR_养神泉_10A96,Value,ABILITY_STATE,low,[sync] 无漾/养神泉 @ 辅助攻击模式 per_ability
0x10A97,68247,VAR_养神泉_10A97,Value,ABILITY_STATE,low,[sync] 无漾/养神泉 @ 辅助攻击模式 per_ability
0x10A98,68248,VAR_养神泉_10A98,Value,ABILITY_STATE,low,[sync] 无漾/养神泉 @ 辅助攻击模式 per_ability
0x10A99,68249,VAR_惊涛破_10A99,Value,ABILITY_STATE,low,[sync] 无漾/惊涛破 @ 技能 3 per_ability
0x10A9A,68250,VAR_惊涛破_10A9A,Value,ABILITY_STATE,low,[sync] 无漾/惊涛破 @ 技能 3 per_ability
0x10A9B,68251,VAR_惊涛破_10A9B,Value,ABILITY_STATE,low,[sync] 无漾/惊涛破 @ 技能 3 per_ability
0x10A9C,68252,VAR_惊涛破_10A9C,Value,ABILITY_STATE,low,[sync] 无漾/惊涛破 @ 技能 3 per_ability
0x10A9D,68253,VAR_惊涛破_10A9D,Value,ABILITY_STATE,low,[sync] 无漾/惊涛破 @ 技能 3 per_ability
0x10A9E,68254,VAR_惊涛破_10A9E,Value,ABILITY_STATE,low,[sync] 无漾/惊涛破 @ 技能 3 per_ability
0x10A9F,68255,VAR_惊涛破_10A9F,Value,ABILITY_STATE,low,[sync] 无漾/惊涛破 @ 技能 3 per_ability
0x10AA1,68257,VAR_惊涛破_10AA1,Value,ABILITY_STATE,low,[sync] 无漾/惊涛破 @ 技能 3 per_ability
0x10AA2,68258,VAR_惊涛破_10AA2,Value,ABILITY_STATE,low,[sync] 无漾/惊涛破 @ 技能 3 per_ability
0x10AA3,68259,VAR_惊涛破_10AA3,Value,ABILITY_STATE,low,[sync] 无漾/惊涛破 @ 技能 3 per_ability
0x10AB7,68279,VAR_堡垒_SHARED_10AB7,Unknown,UNCLASSIFIED,low,[sync_chase] 堡垒:  multi_hero_shared
0x10AB8,68280,VAR_堡垒_SHARED_10AB8,Unknown,UNCLASSIFIED,low,[sync_chase] 堡垒:  multi_hero_shared
0x10AB9,68281,VAR_堡垒_SHARED_10AB9,Unknown,UNCLASSIFIED,low,[sync_chase] 堡垒:  multi_hero_shared
0x10ABA,68282,VAR_堡垒_SHARED_10ABA,Unknown,UNCLASSIFIED,low,[sync_chase] 堡垒:  multi_hero_shared
0x10ABB,68283,VAR_堡垒_SHARED_10ABB,Unknown,UNCLASSIFIED,low,[sync_chase] 堡垒:  multi_hero_shared
0x10ABC,68284,VAR_堡垒_SHARED_10ABC,Unknown,UNCLASSIFIED,low,[sync_chase] 堡垒:  multi_hero_shared
0x10ABD,68285,VAR_堡垒_SHARED_10ABD,Unknown,UNCLASSIFIED,low,[sync] 堡垒:  multi_hero_shared
0x10ABE,68286,VAR_堡垒_SHARED_10ABE,Unknown,UNCLASSIFIED,low,[sync] 堡垒:  multi_hero_shared
0x10ABF,68287,VAR_堡垒_SHARED_10ABF,Unknown,UNCLASSIFIED,low,[sync] 堡垒:  multi_hero_shared
0x10AC0,68288,VAR_堡垒_SHARED_10AC0,Unknown,UNCLASSIFIED,low,[sync] 堡垒:  multi_hero_shared
0x10AC1,68289,VAR_堡垒_SHARED_10AC1,Unknown,UNCLASSIFIED,low,[sync] 堡垒:  multi_hero_shared
0x10AC7,68295,VAR_养神泉_10AC7,Value,ABILITY_STATE,low,[sync] 无漾/养神泉 @ 辅助攻击模式 per_ability
0x10AE5,68325,VAR_无漾_SHARED_10AE5,Unknown,UNCLASSIFIED,low,[sync] 无漾:  multi_hero_shared
0x10AE6,68326,VAR_养神泉_10AE6,Value,ABILITY_STATE,low,[sync] 无漾/养神泉 @ 辅助攻击模式 per_ability
0x10AE7,68327,VAR_无漾_SHARED_10AE7,Unknown,UNCLASSIFIED,low,[sync] 无漾:  multi_hero_shared
0x10AFC,68348,VAR_圣_10AFC,Value,ABILITY_STATE,low,[sync] 禅雅塔/圣 @ 技能 3 per_ability
0x10B15,68373,VAR_黑百合_SHARED_10B15,Unknown,UNCLASSIFIED,low,[sync] 黑百合:  multi_hero_shared
0x10B16,68374,VAR_黑百合_SHARED_10B16,Unknown,UNCLASSIFIED,low,[sync] 黑百合:  multi_hero_shared
0x10B17,68375,VAR_黑百合_SHARED_10B17,Unknown,UNCLASSIFIED,low,[sync] 黑百合:  multi_hero_shared
0x10B18,68376,VAR_黑百合_SHARED_10B18,Unknown,UNCLASSIFIED,low,[sync_chase] 黑百合:  multi_hero_shared
0x10B19,68377,VAR_黑百合_SHARED_10B19,Unknown,UNCLASSIFIED,low,[sync_chase] 黑百合:  multi_hero_shared
0x10B1A,68378,VAR_黑百合_SHARED_10B1A,Unknown,UNCLASSIFIED,low,[sync_chase] 黑百合:  multi_hero_shared
0x10B1B,68379,VAR_黑百合_SHARED_10B1B,Unknown,UNCLASSIFIED,low,[sync_chase] 黑百合:  multi_hero_shared
0x10B1C,68380,VAR_黑百合_SHARED_10B1C,Unknown,UNCLASSIFIED,low,[sync_chase] 黑百合:  multi_hero_shared
0x10B1D,68381,VAR_黑百合_SHARED_10B1D,Unknown,UNCLASSIFIED,low,[sync_chase] 黑百合:  multi_hero_shared
0x10B1E,68382,VAR_黑百合_SHARED_10B1E,Unknown,UNCLASSIFIED,low,[sync] 黑百合:  multi_hero_shared
0x10B1F,68383,VAR_黑百合_SHARED_10B1F,Unknown,UNCLASSIFIED,low,[sync] 黑百合:  multi_hero_shared
0x10B28,68392,VAR_卢西奥_SHARED_10B28,Unknown,UNCLASSIFIED,low,[sync] 卢西奥:  multi_hero_shared
0x10B29,68393,VAR_卢西奥_SHARED_10B29,Unknown,UNCLASSIFIED,low,[sync_writable] 卢西奥:  multi_hero_shared
0x10B2D,68397,VAR_卢西奥_SHARED_10B2D,Unknown,UNCLASSIFIED,low,[sync_writable] 卢西奥:  multi_hero_shared
0x10B37,68407,VAR_弗蕾娅_SHARED_10B37,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x10B70,68464,VAR_怒炎冲_10B70,Value,ABILITY_STATE,low,[sync] 安燃/怒炎冲 @ 技能 1 per_ability
0x10B7E,68478,VAR_弗蕾娅_SHARED_10B7E,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x10BA9,68521,VAR_怒炎冲_10BA9,Value,ABILITY_STATE,low,[sync] 安燃/怒炎冲 @ 技能 1 per_ability
0x10BD6,68566,VAR_埃姆雷_SHARED_10BD6,Value,ABILITY_STATE,low,"[sync] 埃姆雷: 虹吸冲击枪, 覆盖协议 per_ability"
0x10BDA,68570,VAR_人格复制_10BDA,Value,ABILITY_STATE,low,[sync] 回声/人格复制 @ 技能 3 per_ability
0x10BFE,68606,VAR_卡西迪_SHARED_10BFE,Unknown,UNCLASSIFIED,low,[sync] 卡西迪:  multi_hero_shared
0x10C13,68627,VAR_ENGINE_10C13,Value,UNCLASSIFIED,low,"[sync] heroes: 托比昂, 埃姆雷 engine_global"
0x10C26,68646,VAR_飞流步_10C26,Value,ABILITY_STATE,low,[sync_writable] 无漾/飞流步 @ 技能 1 per_ability
0x10C27,68647,VAR_飞流步_10C27,Value,ABILITY_STATE,low,[sync] 无漾/飞流步 @ 技能 1 per_ability
0x10C2B,68651,VAR_飞流步_10C2B,Value,ABILITY_STATE,low,[sync] 无漾/飞流步 @ 技能 1 per_ability
0x10C40,68672,VAR_弗蕾娅_SHARED_10C40,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x10C55,68693,VAR_埃姆雷_SHARED_10C55,Value,ABILITY_STATE,low,"[sync] 埃姆雷: 虹吸冲击枪, 覆盖协议 per_ability"
0x10C96,68758,VAR_索杰恩_SHARED_10C96,Unknown,UNCLASSIFIED,low,[sync] 索杰恩:  multi_hero_shared
0x10C97,68759,VAR_索杰恩_SHARED_10C97,Unknown,UNCLASSIFIED,low,[sync] 索杰恩:  multi_hero_shared
0x10C99,68761,VAR_索杰恩_SHARED_10C99,Unknown,UNCLASSIFIED,low,[sync] 索杰恩:  multi_hero_shared
0x10CA4,68772,VAR_索杰恩_SHARED_10CA4,Unknown,UNCLASSIFIED,low,[sync] 索杰恩:  multi_hero_shared
0x10CAE,68782,VAR_熠闪舞_10CAE,Value,ABILITY_STATE,low,[sync] 安燃/熠闪舞 @ 技能 2 per_ability
0x10CDB,68827,VAR_谐_10CDB,Value,ABILITY_STATE,low,[sync] 禅雅塔/谐 @ 技能 1 per_ability
0x10D10,68880,VAR_震荡地雷_10D10,Value,ABILITY_STATE,low,[sync] 狂鼠/震荡地雷 @ 技能 1 per_ability
0x10D22,68898,VAR_粒子屏障_10D22,Value,ABILITY_STATE,low,[sync] 查莉娅/粒子屏障 @ 技能 1 per_ability
0x10D2E,68910,VAR_屏障发射器_10D2E,Value,ABILITY_STATE,low,[sync] 温斯顿/屏障发射器 @ 技能 2 per_ability
0x10D2F,68911,VAR_粒子屏障_10D2F,Value,ABILITY_STATE,low,[sync] 查莉娅/粒子屏障 @ 技能 1 per_ability
0x10D3A,68922,VAR_聚合射线_10D3A,Value,ABILITY_STATE,low,[sync] 莫伊拉/聚合射线 @ 技能 3 per_ability
0x10D5D,68957,VAR_温斯顿_SHARED_10D5D,Unknown,UNCLASSIFIED,low,[sync] 温斯顿:  multi_hero_shared
0x10D63,68963,VAR_温斯顿_SHARED_10D63,Unknown,UNCLASSIFIED,low,[sync] 温斯顿:  multi_hero_shared
0x10D64,68964,VAR_温斯顿_SHARED_10D64,Unknown,UNCLASSIFIED,low,[sync] 温斯顿:  multi_hero_shared
0x10D65,68965,VAR_温斯顿_SHARED_10D65,Unknown,UNCLASSIFIED,low,[sync] 温斯顿:  multi_hero_shared
0x10D6C,68972,VAR_喷射背包_10D6C,Value,ABILITY_STATE,low,[sync_chase] 温斯顿/喷射背包 @ 技能 1 per_ability
0x10D6D,68973,VAR_喷射背包_10D6D,Value,ABILITY_STATE,low,[sync_writable] 温斯顿/喷射背包 @ 技能 1 per_ability
0x10D71,68977,VAR_热力过载_10D71,Value,ABILITY_STATE,low,[sync] 托比昂/热力过载 @ 技能 2 per_ability
0x10D7D,68989,VAR_温斯顿_SHARED_10D7D,Unknown,UNCLASSIFIED,low,[sync] 温斯顿:  multi_hero_shared
0x10D83,68995,VAR_温斯顿_SHARED_10D83,Unknown,UNCLASSIFIED,low,[sync] 温斯顿:  multi_hero_shared
0x10D8B,69003,VAR_温斯顿_SHARED_10D8B,Unknown,UNCLASSIFIED,low,[sync] 温斯顿:  multi_hero_shared
0x10D8C,69004,VAR_温斯顿_SHARED_10D8C,Unknown,UNCLASSIFIED,low,[sync] 温斯顿:  multi_hero_shared
0x10D90,69008,VAR_临别礼物_10D90,Value,ABILITY_STATE,low,[sync] 狂鼠/临别礼物 per_ability
0x10D91,69009,VAR_狂鼠_SHARED_10D91,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x10D99,69017,VAR_UNKNOWN_10D99,Status,LIFECYCLE,low,"[sync_flag] heroes: 天使, 弗蕾娅 multi_hero_shared|status_flag"
0x10DDA,69082,VAR_养神泉_10DDA,Value,ABILITY_STATE,low,[sync_writable] 无漾/养神泉 @ 辅助攻击模式 per_ability
0x10DF9,69113,VAR_狂鼠_SHARED_10DF9,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x10DFA,69114,VAR_狂鼠_SHARED_10DFA,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x10DFB,69115,VAR_狂鼠_SHARED_10DFB,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x10DFC,69116,VAR_狂鼠_SHARED_10DFC,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x10E49,69193,VAR_狂鼠_SHARED_10E49,Unknown,UNCLASSIFIED,low,[sync] 狂鼠:  multi_hero_shared
0x10E53,69203,VAR_咻咻飞_10E53,Value,ABILITY_STATE,low,[sync] 飞天猫/咻咻飞 @ 辅助攻击模式 per_ability
0x10E54,69204,VAR_聚焦光线_10E54,Value,ABILITY_STATE,low,[sync] 回声/聚焦光线 @ 技能 2 per_ability
0x10E5D,69213,VAR_弗蕾娅_SHARED_10E5D,Unknown,UNCLASSIFIED,low,[sync] 弗蕾娅:  multi_hero_shared
0x10E66,69222,VAR_ENGINE_10E66,Value,UNCLASSIFIED,low,"[sync_writable] heroes: 猎空, 飞天猫 engine_global"
0x10E67,69223,VAR_ENGINE_10E67,Value,UNCLASSIFIED,low,"[sync_writable] 5 heroes, 3 loadouts engine_global"
0x10E7E,69246,VAR_布丽吉塔_SHARED_10E7E,Unknown,UNCLASSIFIED,low,[sync] 布丽吉塔:  multi_hero_shared
0x10E96,69270,VAR_布丽吉塔_SHARED_10E96,Unknown,UNCLASSIFIED,low,[sync] 布丽吉塔:  multi_hero_shared
0x10EA0,69280,VAR_斩地巨剑_10EA0,Value,ABILITY_STATE,low,[sync_chase] 斩仇/斩地巨剑 @ 技能 3 per_ability
0x10EAC,69292,VAR_屏障护盾_10EAC,Value,ABILITY_STATE,low,[sync] 布丽吉塔/屏障护盾 @ 辅助攻击模式 per_ability
0x10EB3,69299,VAR_音速斥力场_10EB3,Value,ABILITY_STATE,low,[local_writable] 金驭/音速斥力场 @ 技能 1 per_ability
0x10EC2,69314,VAR_朱魂返_10EC2,Value,ABILITY_STATE,low,[sync_writable] 安燃/朱魂返 @ 技能 3 per_ability
0x10ECB,69323,VAR_恢复包_10ECB,Value,ABILITY_STATE,low,[sync_writable] 布丽吉塔/恢复包 @ 技能 2 per_ability
0x10ECF,69327,VAR_布丽吉塔_SHARED_10ECF,Unknown,UNCLASSIFIED,low,[sync] 布丽吉塔:  multi_hero_shared
0x10ED1,69329,VAR_布丽吉塔_SHARED_10ED1,Unknown,UNCLASSIFIED,low,[sync] 布丽吉塔:  multi_hero_shared
0x10ED2,69330,VAR_布丽吉塔_SHARED_10ED2,Unknown,UNCLASSIFIED,low,[sync] 布丽吉塔:  multi_hero_shared
0x10F02,69378,VAR_法老之鹰_SHARED_10F02,Unknown,UNCLASSIFIED,low,[sync] 法老之鹰:  multi_hero_shared
0x10F26,69414,VAR_伊拉锐_SHARED_10F26,Unknown,UNCLASSIFIED,low,[sync] 伊拉锐:  multi_hero_shared
0x10F2C,69420,VAR_覆盖协议_10F2C,Value,ABILITY_STATE,low,[sync] 埃姆雷/覆盖协议 @ 技能 3 per_ability
